"Timestamp","What is your gender?","What is your age?","Do you play video games or have you ever played video games?","How frequent do you now or in the past are you used to play video games?","What type of device do you use to play video games?","What genres of video games do you prefer playing?","For fun and enjoyment","To feel competent","To escape from daily routine/to have a break","To improve my skills and education","For fitness","To be part of a community","To be a professional gamer, for e-sports","Because it is challenging and rewarding","To socialize"
"2018/05/21 3:07:46 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Puzzle;Sports;Music, dance or party;Board or card game;Educational;Logic game","7","2","7","3","2","1","1","1","1"
"2018/05/21 3:08:08 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Simulation;Adventure","7","3","5","2","1","1","2","3","1"
"2018/05/21 3:08:26 pm EET","Male","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Adventure;Sports;Logic game","6","6","3","5","1","2","1","6","2"
"2018/05/21 3:09:39 pm EET","Male","18-24","Yes","10-14 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure","7","4","7","2","4","2","3","7","1"
"2018/05/21 3:09:40 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Wii","Action;Adventure;Sports;Music, dance or party","7","7","5","7","5","7","7","7","7"
"2018/05/21 3:09:49 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Logic game","4","6","5","7","7","7","4","5","5"
"2018/05/21 3:10:16 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Role-playing","6","3","7","3","3","3","3","3","3"
"2018/05/21 3:10:31 pm EET","Female","18-24","Yes","3-5 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade","7","1","4","2","1","1","1","5","1"
"2018/05/21 3:11:36 pm EET","Female","35-39","Yes","Less than 3 hours a week","Smartphone","Logic game","4","2","6","3","2","1","1","2","1"
"2018/05/21 3:11:40 pm EET","Female","18-24","Yes","15-19 hours a week","PC/Laptop","Simulation;MMO;Role-playing","6","2","6","5","1","5","1","5","6"
"2018/05/21 3:11:43 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Sports;Music, dance or party","7","1","4","2","3","2","1","2","2"
"2018/05/21 3:11:46 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone","Arcade;Simulation;Puzzle;Adventure;Strategy;Role-playing;Music, dance or party;Board or card game;Educational;Logic game","4","3","6","5","6","3","1","5","1"
"2018/05/21 3:12:13 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Adventure;Music, dance or party","6","5","7","3","2","1","1","3","2"
"2018/05/21 3:12:49 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Adventure;Strategy;Role-playing;Sports;Music, dance or party;Logic game","7","7","7","7","7","7","7","7","7"
"2018/05/21 3:12:53 pm EET","Male","18-24","Yes","20 hours or more a week","PC/Laptop","FPS","5","7","4","6","3","4","6","7","4"
"2018/05/21 3:13:14 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Board or card game","7","1","4","1","1","1","1","1","1"
"2018/05/21 3:13:30 pm EET","Female","30-34","Yes","Less than 3 hours a week","PC/Laptop","Puzzle;Role-playing","7","1","7","1","1","1","1","6","1"
"2018/05/21 3:14:17 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Action;Adventure","6","1","7","1","1","1","1","5","1"
"2018/05/21 3:14:30 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Simulation;Strategy;Role-playing;Music, dance or party","4","1","1","1","1","2","1","4","1"
"2018/05/21 3:15:09 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Logic game","4","1","5","1","1","1","1","1","1"
"2018/05/21 3:15:24 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Role-playing;Racing;Sports;Board or card game","7","4","5","3","1","4","1","3","4"
"2018/05/21 3:15:27 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure;Strategy;Sports;Music, dance or party;Logic game","5","6","3","3","1","1","1","5","1"
"2018/05/21 3:19:21 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure;Logic game","7","1","3","1","1","1","1","1","1"
"2018/05/21 3:19:33 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;PC/Laptop","Arcade;MMO;Strategy;Role-playing","7","5","6","4","3","2","3","3","1"
"2018/05/21 3:20:28 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Adventure;Strategy;Music, dance or party","5","2","5","3","2","2","2","6","2"
"2018/05/21 3:21:31 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Puzzle;Action;Adventure;MMO;Strategy;Role-playing;Music, dance or party;Board or card game;Logic game","7","5","6","5","1","6","3","5","6"
"2018/05/21 3:21:34 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Simulation;Adventure","6","1","7","1","1","4","1","2","1"
"2018/05/21 3:22:15 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Strategy","5","1","1","1","1","1","1","2","1"
"2018/05/21 3:22:36 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Puzzle;Action;Adventure;MMO;Strategy;Role-playing;Music, dance or party;Board or card game;Logic game","7","6","7","4","1","5","4","5","6"
"2018/05/21 3:23:27 pm EET","Male","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Strategy","7","3","5","5","1","5","1","4","1"
"2018/05/21 3:24:15 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Puzzle;Music, dance or party;Logic game","5","6","5","5","4","6","3","4","7"
"2018/05/21 3:24:27 pm EET","Female","18-24","Yes","15-19 hours a week","Smartphone","Arcade;Simulation;Action;Adventure","7","2","7","2","1","1","2","5","6"
"2018/05/21 3:24:40 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Logic game","3","4","5","2","2","3","4","2","6"
"2018/05/21 3:25:10 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","1","5","3","1","1","1","1","1"
"2018/05/21 3:25:13 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Action;Adventure;Strategy;Logic game","6","1","4","2","1","1","1","6","1"
"2018/05/21 3:26:01 pm EET","Male","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action","4","5","7","4","3","7","5","5","3"
"2018/05/21 3:26:07 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Puzzle;Strategy;Logic game","6","3","5","1","1","1","1","3","1"
"2018/05/21 3:26:21 pm EET","Male","30-34","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Action;Adventure;Strategy;Sports","7","3","6","4","2","2","2","5","2"
"2018/05/21 3:26:29 pm EET","Male","18-24","Yes","6-9 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation","3","4","2","6","1","4","5","1","7"
"2018/05/21 3:26:53 pm EET","Male","18-24","No","Less than 3 hours a week","Smartphone","Simulation;Puzzle;Music, dance or party","3","4","3","4","3","6","2","4","5"
"2018/05/21 3:26:56 pm EET","Female","18-24","No","3-5 hours a week","Computer","Adventure","3","4","6","4","4","7","2","5","7"
"2018/05/21 3:30:21 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Sports;Logic game","5","6","7","4","4","7","3","4","6"
"2018/05/21 3:31:26 pm EET","Male","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action","6","5","5","5","3","5","6","6","7"
"2018/05/21 3:31:27 pm EET","Female","35-39","Yes","Less than 3 hours a week","Smartphone","Arcade;Simulation;Puzzle;Role-playing","7","5","7","7","4","4","1","4","4"
"2018/05/21 3:31:52 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Action;Role-playing;Logic game","6","5","6","6","6","3","6","5","4"
"2018/05/21 3:32:07 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Adventure;Role-playing;Logic game","6","4","7","4","2","3","1","4","2"
"2018/05/21 3:32:43 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade","5","2","6","1","1","1","1","3","1"
"2018/05/21 3:34:59 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Adventure;Role-playing;Racing;Sports","7","6","5","4","2","3","2","5","2"
"2018/05/21 3:35:16 pm EET","Female","18-24","No","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Puzzle;Adventure","4","4","5","3","1","1","1","1","1"
"2018/05/21 3:35:59 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop","Logic game","4","2","2","4","1","1","1","1","1"
"2018/05/21 3:37:44 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Educational","1","1","2","1","1","1","1","1","1"
"2018/05/21 3:39:41 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone","Educational","6","3","5","4","7","1","4","7","4"
"2018/05/21 3:39:46 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Racing;Music, dance or party;Educational;Logic game","4","2","6","5","4","1","1","2","1"
"2018/05/21 3:40:10 pm EET","Female","18-24","Yes","20 hours or more a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Adventure;Strategy;Role-playing;Sports;Music, dance or party;Logic game","7","4","6","5","2","3","1","4","2"
"2018/05/21 3:40:40 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Strategy;Music, dance or party;Educational;Logic game","4","4","7","7","1","4","2","1","2"
"2018/05/21 3:45:08 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone","Role-playing","5","3","7","4","2","6","1","3","3"
"2018/05/21 3:45:15 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Puzzle;Action;Adventure;Strategy;Racing;Sports;Music, dance or party","7","7","7","7","4","1","1","7","1"
"2018/05/21 3:46:51 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Sports","4","5","6","4","6","3","5","3","6"
"2018/05/21 3:48:25 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Simulation;Logic game","7","4","3","2","2","3","1","1","1"
"2018/05/21 3:49:36 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;Logic game","6","2","5","2","2","4","1","5","3"
"2018/05/21 3:50:05 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation;Action;Adventure","6","1","5","3","1","1","1","1","1"
"2018/05/21 3:50:16 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Sports;Music, dance or party","6","2","6","2","4","2","1","5","4"
"2018/05/21 3:52:18 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","3","2","5","1","5","3","5","4","1"
"2018/05/21 3:52:19 pm EET","Female","18-24","No","Less than 3 hours a week","PC/Laptop","Role-playing;Board or card game;Logic game","3","1","4","1","1","1","1","2","1"
"2018/05/21 3:53:13 pm EET","Female","18-24","Yes","15-19 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Action;Adventure;Strategy;Role-playing;Logic game","7","2","6","4","1","3","1","6","5"
"2018/05/21 3:53:24 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Music, dance or party","3","2","1","5","3","1","4","3","5"
"2018/05/21 3:53:26 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Adventure;Role-playing","7","1","5","1","1","1","1","1","1"
"2018/05/21 3:54:25 pm EET","Female","35-39","No","Less than 3 hours a week","Smartphone;PC/Laptop","Logic game","5","5","6","3","2","2","2","3","1"
"2018/05/21 3:55:21 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Strategy;Role-playing;Logic game","4","5","5","2","1","5","1","5","4"
"2018/05/21 3:55:31 pm EET","Female","18-24","Yes","Less than 3 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Music, dance or party","6","4","6","4","3","1","1","3","1"
"2018/05/21 3:57:25 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Simulation;Adventure","7","5","6","4","1","2","1","4","1"
"2018/05/21 3:57:38 pm EET","Female","25-29","Yes","10-14 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","Arcade;MMO;Strategy;Music, dance or party;Board or card game;Educational;Logic game","7","3","6","6","2","3","5","3","3"
"2018/05/21 3:57:45 pm EET","Female","18-24","Yes","Less than 3 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure","5","3","4","2","1","1","1","3","1"
"2018/05/21 3:59:46 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Role-playing;Sports","5","1","4","1","1","1","1","1","1"
"2018/05/21 3:59:48 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Role-playing;Logic game","7","5","7","5","2","5","2","4","4"
"2018/05/21 4:00:13 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone","Action","7","7","7","4","1","5","1","1","6"
"2018/05/21 4:02:45 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Simulation;Puzzle","6","4","1","5","1","4","2","5","4"
"2018/05/21 4:03:21 pm EET","Female",">45","Yes","Less than 3 hours a week","Smartphone","Simulation;Puzzle;Action;Adventure;Music, dance or party","6","4","5","4","3","3","2","4","4"
"2018/05/21 4:03:26 pm EET","Female","18-24","Yes","Less than 3 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Adventure","5","1","3","1","1","1","1","2","1"
"2018/05/21 4:03:44 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;Strategy","7","4","7","4","1","3","2","3","2"
"2018/05/21 4:05:06 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Simulation;Music, dance or party","4","3","5","4","1","2","1","3","3"
"2018/05/21 4:05:44 pm EET","Male","25-29","Yes","15-19 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Sports","6","4","5","2","1","1","1","1","1"
"2018/05/21 4:07:38 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Sports;Board or card game;Logic game","7","4","4","6","5","5","3","5","6"
"2018/05/21 4:08:36 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","3","4","2","1","1","1","2","1"
"2018/05/21 4:08:59 pm EET","Male","18-24","Yes","15-19 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure","7","1","1","7","1","1","7","7","1"
"2018/05/21 4:09:27 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Puzzle;Role-playing;Music, dance or party;Logic game","6","5","3","4","4","6","2","4","6"
"2018/05/21 4:10:37 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Logic game","7","6","7","7","4","2","1","3","1"
"2018/05/21 4:10:56 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Role-playing","7","4","7","3","2","2","1","4","1"
"2018/05/21 4:11:04 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Action;Adventure;Sports;Music, dance or party;Logic game","5","1","6","1","6","1","1","1","1"
"2018/05/21 4:11:17 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Sports","5","1","3","1","1","1","1","1","1"
"2018/05/21 4:12:11 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Adventure;Logic game","6","5","5","2","1","2","1","4","2"
"2018/05/21 4:14:05 pm EET","Male","18-24","Yes","20 hours or more a week","PC/Laptop","Simulation;Action","7","7","5","3","7","3","6","3","4"
"2018/05/21 4:15:19 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Action;Adventure;Strategy","7","4","5","5","2","6","7","5","6"
"2018/05/21 4:15:58 pm EET","Female","18-24","No","Less than 3 hours a week","PC/Laptop","Music, dance or party","7","7","7","7","3","4","4","2","7"
"2018/05/21 4:16:56 pm EET","Female","18-24","Yes","3-5 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Role-playing","6","4","2","3","1","1","1","1","1"
"2018/05/21 4:17:09 pm EET","Female","30-34","Yes","20 hours or more a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Puzzle;Adventure","6","4","5","4","1","2","1","5","3"
"2018/05/21 4:17:17 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","Arcade;Sports;Music, dance or party;Educational","7","3","5","3","3","1","1","3","1"
"2018/05/21 4:18:43 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Puzzle;Board or card game","5","2","5","1","1","1","1","1","1"
"2018/05/21 4:19:23 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Sports","1","2","2","2","3","1","2","1","2"
"2018/05/21 4:20:44 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","1","4","1","1","4","1","7","1"
"2018/05/21 4:21:43 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Music, dance or party","4","4","1","4","3","4","3","3","3"
"2018/05/21 4:21:57 pm EET","Female","25-29","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Adventure;Strategy;Role-playing;Board or card game","7","7","6","5","1","2","1","1","1"
"2018/05/21 4:23:31 pm EET","Female","18-24","Yes","15-19 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","MMO;Logic game","2","1","2","1","1","7","4","1","7"
"2018/05/21 4:25:30 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","Arcade;Simulation;Adventure;Music, dance or party;Logic game","5","4","6","3","6","5","6","7","3"
"2018/05/21 4:25:54 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Adventure;Strategy","7","4","6","2","2","1","1","4","1"
"2018/05/21 4:26:20 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Puzzle;Adventure;Music, dance or party;Logic game","7","5","6","4","6","5","4","5","4"
"2018/05/21 4:29:02 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;MMO;Strategy;Role-playing;Racing;Music, dance or party","7","5","7","6","3","4","5","5","3"
"2018/05/21 4:30:41 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Action;Adventure;Role-playing;Music, dance or party;Logic game","7","1","4","5","1","1","1","1","1"
"2018/05/21 4:30:48 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Role-playing;Music, dance or party","1","2","1","1","1","1","1","1","1"
"2018/05/21 4:34:02 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Puzzle;Action;Adventure;Strategy;Sports;Music, dance or party;Educational;Logic game","6","2","5","4","3","6","2","3","5"
"2018/05/21 4:34:50 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Adventure;MMO;Strategy;Role-playing","7","2","6","1","1","1","1","5","1"
"2018/05/21 4:35:30 pm EET","Female","25-29","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Action;Logic game","7","4","2","4","2","3","2","5","1"
"2018/05/21 4:38:23 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Arcade;Simulation;Puzzle;Action;Role-playing;Sports;Music, dance or party;Board or card game;Educational;Logic game","7","7","7","7","7","7","7","7","7"
"2018/05/21 4:39:36 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Adventure","5","5","6","7","7","7","6","6","7"
"2018/05/21 4:41:22 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Music, dance or party","5","5","5","5","5","5","4","5","3"
"2018/05/21 4:43:10 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Music, dance or party","4","4","2","4","4","3","3","3","3"
"2018/05/21 4:45:17 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Strategy;Board or card game;Educational;Logic game","6","4","4","2","1","2","1","6","1"
"2018/05/21 4:47:45 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing","7","3","5","2","1","2","1","5","2"
"2018/05/21 4:50:10 pm EET","Female","18-24","Yes","15-19 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Adventure;MMO;Strategy;Role-playing;Music, dance or party;Board or card game","7","3","7","3","1","4","1","6","6"
"2018/05/21 4:52:20 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Logic game","7","5","7","3","3","6","2","6","6"
"2018/05/21 4:55:56 pm EET","Male","18-24","Yes","10-14 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Battle Royale","7","7","4","7","5","6","7","6","5"
"2018/05/21 4:56:30 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Logic game","6","2","6","3","1","3","1","4","1"
"2018/05/21 4:56:45 pm EET","Male","18-24","Yes","10-14 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;MMO;Role-playing","6","3","7","5","1","1","1","5","3"
"2018/05/21 4:57:16 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure","7","3","5","3","1","1","1","5","1"
"2018/05/21 4:57:17 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop","Simulation","4","1","1","1","1","1","1","1","1"
"2018/05/21 4:57:28 pm EET","Female","25-29","Yes","10-14 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Role-playing","7","3","4","2","1","2","1","4","1"
"2018/05/21 4:58:52 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Logic game","5","3","3","4","4","4","4","2","3"
"2018/05/21 5:01:11 pm EET","Male",">45","Yes","15-19 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Puzzle;Action;Adventure;Strategy;Music, dance or party;Logic game","7","7","7","5","1","4","2","7","5"
